ts pkg_count pkg_ms core_count core_ms mhz4 mhz60
1789362829.777656031 43738 96337 417 894 799 800
1789362831.803973361 43738 96337 417 894 1303 2611
1789362833.833120560 43738 96337 417 894 1279 800
1789362835.860113797 43738 96337 417 894 799 3400
1789362837.884090757 43738 96337 417 894 798 800
1789362839.909006926 43738 96337 417 894 2920 1089
1789362841.932737506 43738 96337 417 894 3072 800
1789362843.956153232 43738 96337 417 894 2900 2888
1789362845.970724108 43738 96337 417 894 800 800
1789362847.996390478 43738 96337 417 894 800 800
1789362850.021455038 43738 96337 417 894 3026 1274
1789362852.048950315 43738 96337 417 894 800 853
1789362854.073600369 43738 96337 417 894 3400 800
1789362856.099073736 43738 96337 417 894 3397 800
1789362858.126345359 43738 96337 417 894 800 800
1789362860.151048944 43738 96337 417 894 3394 800
1789362862.177437530 43738 96337 417 894 3400 800
1789362864.206283528 43738 96337 417 894 2950 2900
1789362866.230276247 43738 96337 417 894 2973 2899
1789362868.256965085 43738 96337 417 894 798 3100
1789362870.286399702 43738 96337 417 894 2899 3100
1789362872.309259219 43738 96337 417 894 2997 2916
1789362874.337358843 43738 96337 417 894 3399 800
1789362876.366854569 43738 96337 417 894 957 3100
1789362878.394968433 43738 96337 417 894 3032 2900
1789362880.422789074 43738 96337 417 894 3197 800
1789362882.447256300 43738 96337 417 894 3400 800
1789362884.475410086 43738 96337 417 894 801 800
1789362886.499682756 43738 96337 417 894 3079 3100
1789362888.524732957 43738 96337 417 894 866 2900
1789362890.549569003 43738 96337 417 894 799 1786
1789362892.577932443 43738 96337 417 894 799 800
1789362894.605572627 43738 96337 417 894 1439 3100
1789362896.632858771 43738 96337 417 894 2589 800
1789362898.660374656 43738 96337 417 894 3078 3100
1789362900.687617978 43738 96337 417 894 800 3100
1789362902.708883433 43738 96337 417 894 796 3099
1789362904.739455883 43738 96337 417 894 799 800
1789362906.765209619 43738 96337 417 894 792 800
1789362908.791282331 43738 96337 417 894 800 1957
1789362910.818937714 43738 96337 417 894 2900 800
1789362912.847098883 43738 96337 417 894 800 800
1789362914.876203800 43738 96337 417 894 3103 799
1789362916.903463239 43738 96337 417 894 774 800
1789362918.931818369 43738 96337 417 894 796 3100
1789362920.960021778 43738 96337 417 894 821 3100
1789362922.987598211 43739 96340 417 894 799 800
1789362925.017808540 43739 96340 417 894 800 800
1789362927.043478440 43739 96340 417 894 795 800
1789362929.073886459 43739 96340 417 894 2900 3094
1789362931.097751778 43739 96340 417 894 802 3099
1789362933.122319124 43739 96340 417 894 1390 3100
1789362935.147276208 43739 96340 417 894 798 800
1789362937.174077093 43739 96340 417 894 989 2897
1789362939.205128727 43739 96340 417 894 936 900
1789362941.232176002 43739 96340 417 894 733 1434
1789362943.259325310 43739 96340 417 894 842 800
1789362945.283824731 43739 96340 417 894 760 1500
1789362947.309220346 43739 96340 417 894 796 800
1789362949.336606871 43739 96340 417 894 1190 1893
1789362951.360010963 43739 96340 417 894 952 1787
1789362953.384689649 43739 96340 417 894 801 800
1789362955.409243566 43739 96340 417 894 796 2400
1789362957.436772812 43739 96340 417 894 1123 800
1789362959.464630717 43739 96340 417 894 800 800
1789362961.493642967 43739 96340 417 894 800 1150
1789362963.516621089 43739 96340 417 894 999 800
1789362965.542800012 43739 96340 417 894 799 800
1789362967.569532582 43739 96340 417 894 1489 800
1789362969.594916886 43739 96340 417 894 1615 800
1789362971.623446394 43739 96340 417 894 799 800
1789362973.650362904 43739 96340 417 894 800 800
1789362975.677649949 43739 96340 417 894 800 800
1789362977.702650678 43739 96340 417 894 2169 800
1789362979.718869448 43739 96340 417 894 3800 800
1789362981.745968656 43739 96340 417 894 784 800
1789362983.777009531 43739 96340 417 894 1133 800
1789362985.804637049 43739 96340 417 894 795 800
1789362987.830691654 43739 96340 417 894 2900 2758
1789362989.855019541 43739 96340 417 894 1950 800
1789362991.879872038 43739 96340 417 894 2355 800
1789362993.902484693 43739 96340 417 894 3421 1950
1789362995.929434241 43739 96340 417 894 1834 800
1789362997.957035588 43739 96340 417 894 1786 800
1789362999.987291705 43739 96340 417 894 2078 800
1789363002.014723468 43739 96340 417 894 808 800
1789363004.044730407 43739 96340 417 894 800 800
1789363006.068796441 43739 96340 417 894 847 800
1789363008.098274105 43739 96340 417 894 812 800
1789363010.126937012 43739 96340 417 894 797 800
1789363012.154022820 43739 96340 417 894 801 800
1789363014.182908328 43739 96340 417 894 3605 800
1789363016.213368839 43739 96340 417 894 800 800
1789363018.239337575 43739 96340 417 894 1690 800
1789363020.265889176 43739 96340 417 894 816 800
1789363022.294534584 43739 96340 417 894 3793 800
1789363024.323063873 43739 96340 417 894 2900 2900
1789363026.337590536 43739 96340 417 894 3100 2900
1789363028.363641256 43739 96340 417 894 3800 3100
1789363030.391660206 43739 96340 417 894 799 3271
1789363032.418309495 43739 96340 417 894 3399 800
1789363034.442941337 43739 96340 417 894 797 800
1789363036.468809880 43739 96340 417 894 889 3099
1789363038.490679805 43739 96340 417 894 799 800
1789363040.518207668 43739 96340 417 894 800 3100
1789363042.546541605 43739 96340 417 894 798 800
1789363044.577666960 43739 96340 417 894 799 3100
1789363046.604537865 43739 96340 417 894 800 2900
1789363048.633124572 43739 96340 417 894 800 800
1789363050.661276992 43739 96340 417 894 797 800
1789363052.689553204 43739 96340 417 894 1204 800
1789363054.714574915 43739 96340 417 894 800 800
1789363056.742365347 43739 96340 417 894 3293 800
1789363058.768065633 43739 96340 417 894 785 800
1789363060.796231927 43739 96340 417 894 794 3095
1789363062.821782475 43739 96340 417 894 1041 3088
1789363064.848248021 43739 96340 417 894 817 800
1789363066.875575313 43739 96340 417 894 794 3100
1789363068.901841658 43739 96340 417 894 799 2900
1789363070.932788798 43741 96346 417 894 1152 800
1789363072.958023259 43741 96346 417 894 804 3100
1789363074.983095787 43741 96346 417 894 798 3099
1789363077.011071989 43741 96346 417 894 798 799
1789363079.043531646 43741 96346 417 894 799 800
1789363081.068916477 43741 96346 417 894 796 800
1789363083.098608693 43741 96346 417 894 2962 3100
1789363085.125895581 43741 96346 417 894 895 800
1789363087.149687488 43741 96346 417 894 857 800
1789363089.178765818 43741 96346 417 894 799 800
1789363091.206807617 43741 96346 417 894 799 800
1789363093.233680149 43741 96346 417 894 799 1735
1789363095.262486855 43741 96346 417 894 778 800
1789363097.289645612 43741 96346 417 894 794 800
1789363099.317827640 43741 96346 417 894 776 800
1789363101.345938237 43741 96346 417 894 800 800
1789363103.372812922 43741 96346 417 894 798 800
1789363105.396042941 43741 96346 417 894 796 800
1789363107.423271390 43741 96346 417 894 799 800
1789363109.445770749 43741 96346 417 894 1068 3097
1789363111.470023536 43741 96346 417 894 797 3100
1789363113.497825145 43741 96346 417 894 1779 3099
1789363115.523434831 43741 96346 417 894 758 800
1789363117.551749579 43741 96346 417 894 795 800
1789363119.581240953 43741 96346 417 894 771 2900
1789363121.608529940 43741 96346 417 894 800 3100
1789363123.632837948 43741 96346 417 894 800 800
1789363125.661127114 43741 96346 417 894 1039 2999
1789363127.687733980 43741 96346 417 894 800 800
1789363129.715182478 43741 96346 417 894 2843 2900
1789363131.740363726 43741 96346 417 894 796 3100
1789363133.766108056 43741 96346 417 894 796 800
1789363135.791798486 43741 96346 417 894 797 3099
1789363137.817147792 43741 96346 417 894 797 3100
1789363139.843560490 43741 96346 417 894 796 800
1789363141.869828387 43741 96346 417 894 2438 3099
1789363143.897340598 43741 96346 417 894 795 2900
1789363145.925470179 43741 96346 417 894 1790 800
1789363147.953241993 43741 96346 417 894 799 800
1789363149.977026777 43741 96346 417 894 798 3140
1789363152.002836414 43741 96346 417 894 771 800
1789363154.027766653 43741 96346 417 894 800 1426
1789363156.051065664 43741 96346 417 894 798 800
1789363158.078092327 43741 96346 417 894 799 800
1789363160.103001077 43741 96346 417 894 800 1197
1789363162.130909174 43741 96346 417 894 1518 800
1789363164.152957902 43741 96346 417 894 1400 3100
1789363166.180333888 43741 96346 417 894 800 3100
1789363168.206461845 43741 96346 417 894 873 3099
1789363170.232233970 43741 96346 417 894 1892 3100
1789363172.259218298 43741 96346 417 894 819 800
1789363174.284162666 43741 96346 417 894 1465 800
1789363176.310842799 43741 96346 417 894 794 800
1789363178.335045853 43741 96346 417 894 797 800
1789363180.357951324 43741 96346 417 894 869 800
1789363182.381981006 43741 96346 417 894 800 800
1789363184.409684241 43741 96346 417 894 800 800
1789363186.433276434 43741 96346 417 894 800 800
1789363188.457771886 43741 96346 417 894 797 800
1789363190.483451359 43741 96346 417 894 796 800
1789363192.510445107 43741 96346 417 894 782 800
1789363194.537202985 43741 96346 417 894 796 800
1789363196.564832631 43741 96346 417 894 799 800
1789363198.593546476 43741 96346 417 894 799 800
1789363200.620770192 43741 96346 417 894 797 800
1789363202.651074661 43741 96346 417 894 856 800
1789363204.677426632 43741 96346 417 894 797 800
1789363206.702711543 43741 96346 417 894 759 800
1789363208.727492664 43741 96346 417 894 798 800
1789363210.753551680 43741 96346 417 894 758 1237
1789363212.779723336 43742 96348 417 894 800 3099
1789363214.807066870 43742 96348 417 894 893 3099
1789363216.831970522 43742 96348 417 894 798 800
1789363218.857631453 43742 96348 417 894 1079 800
1789363220.884157684 43742 96348 417 894 800 3100
1789363222.913472850 43742 96348 417 894 1443 800
1789363224.939689553 43742 96348 417 894 2346 3100
1789363226.964643543 43742 96348 417 894 966 3094
1789363228.993882895 43742 96348 417 894 3067 3400
1789363231.018070210 43742 96348 417 894 1084 800
1789363233.047021919 43742 96348 417 894 1025 3156
1789363235.075544155 43742 96348 417 894 800 3099
1789363237.101406331 43742 96348 417 894 799 800
1789363239.125150956 43742 96348 417 894 1276 3100
1789363241.151401677 43742 96348 417 894 3099 3100
1789363243.176721171 43742 96348 417 894 800 3100
1789363245.200114577 43742 96348 417 894 3600 800
1789363247.228885370 43742 96348 417 894 1494 800
1789363249.251797805 43742 96348 417 894 2284 3100
1789363251.281493330 43742 96348 417 894 1198 3100
1789363253.305212439 43742 96348 417 894 2054 3099
1789363255.327807370 43742 96348 417 894 797 3100
1789363257.352780357 43744 96352 417 894 799 3100
1789363259.381070970 43744 96352 417 894 798 800
1789363261.407015666 43744 96352 417 894 845 800
1789363263.433205554 43744 96352 417 894 798 800
1789363265.458885550 43744 96352 417 894 757 800
1789363267.481952495 43744 96352 417 894 798 800
1789363269.506249764 43744 96352 417 894 795 800
1789363271.535972498 43744 96352 417 894 799 800
1789363273.562179038 43744 96352 417 894 799 800
1789363275.588287190 43744 96352 417 894 794 800
1789363277.614349536 43744 96352 417 894 799 800
1789363279.639203662 43744 96352 417 894 798 3100
1789363281.664698125 43744 96352 417 894 847 3099
1789363283.688289374 43744 96352 417 894 2740 800
1789363285.711850558 43744 96352 417 894 3100 3110
1789363287.739190059 43744 96352 417 894 800 1495
1789363289.764467899 43744 96352 417 894 800 801
1789363291.789540746 43744 96352 417 894 3280 868
1789363293.813330528 43744 96352 417 894 813 3100
1789363295.840515618 43747 96358 417 894 946 1266
1789363297.867363461 43749 96361 417 894 3211 1448
1789363299.892469878 43750 96364 417 894 799 2163
1789363301.917921904 43753 96370 417 894 759 898
1789363303.941874563 43755 96374 417 894 2403 800
1789363305.971071360 43757 96377 417 894 798 800
1789363307.998065692 43757 96377 417 894 1300 789
1789363310.024429890 43757 96377 417 894 995 3100
1789363312.051149360 43758 96379 417 894 758 3100
1789363314.076151747 43760 96383 417 894 799 800
1789363316.100719856 43763 96389 417 894 801 800
1789363318.128528726 43763 96389 417 894 1184 800
1789363320.152946838 43765 96393 417 894 2825 800
1789363322.178506016 43769 96402 417 894 798 800
1789363324.204526650 43769 96402 417 894 798 800
1789363326.231595924 43771 96408 417 894 756 3800
1789363328.257650982 43777 96419 417 894 810 800
1789363330.280848867 43781 96427 417 894 800 800
1789363332.305085018 43781 96427 417 894 3149 800
1789363334.333748822 43781 96427 417 894 799 800
1789363336.361387501 43782 96429 417 894 800 800
1789363338.389256875 43783 96431 417 894 799 800
1789363340.419434564 43783 96431 417 894 799 800
1789363342.449165126 43783 96431 417 894 798 800
1789363344.474500804 43783 96431 417 894 772 800
1789363346.499465610 43783 96431 417 894 1087 861
1789363348.527148418 43783 96431 417 894 800 3780
1789363350.555559194 43783 96431 417 894 800 4200
1789363352.582967044 43783 96431 417 894 819 800
1789363354.607679557 43783 96431 417 894 798 800
1789363356.632377334 43783 96431 417 894 1007 800
1789363358.658677595 43783 96431 417 894 794 3100
1789363360.686354440 43783 96431 417 894 1671 800
1789363362.711305928 43783 96431 417 894 3100 3100
1789363364.737777819 43783 96431 417 894 798 3100
1789363366.762474563 43783 96431 417 894 755 3100
1789363368.791510122 43783 96431 417 894 1296 3399
1789363370.817625469 43783 96431 417 894 1063 2900
1789363372.847079138 43783 96431 417 894 800 800
1789363374.870404052 43783 96431 417 894 1845 800
1789363376.895514937 43783 96431 417 894 799 3100
1789363378.919720683 43786 96437 417 894 784 800
1789363380.946530020 43787 96440 417 894 3151 800
1789363382.972037946 43787 96440 417 894 799 800
1789363384.995736377 43787 96440 417 894 800 800
1789363387.021391074 43788 96441 417 894 900 800
1789363389.047320338 43788 96441 417 894 758 800
1789363391.072069212 43788 96441 417 894 874 3054
1789363393.101924612 43788 96441 417 894 763 3400
1789363395.127877775 43791 96446 417 894 799 1099
1789363397.151458607 43791 96446 417 894 854 3100
1789363399.178246003 43798 96461 417 894 799 1099
1789363401.205199116 43805 96474 417 894 3539 1200
1789363403.230646995 43805 96474 417 894 3100 3100
1789363405.256792614 43805 96474 417 894 1546 3099
1789363407.280085834 43808 96480 417 894 1666 800
1789363409.305856725 43808 96480 417 894 800 800
1789363411.325843503 43809 96482 417 894 796 800
1789363413.350464943 43809 96482 417 894 799 799
1789363415.377189562 43809 96482 417 894 799 800
1789363417.408163488 43809 96482 417 894 756 800
1789363419.430792635 43809 96482 417 894 896 800
1789363421.456961317 43809 96482 417 894 4050 800
1789363423.484918644 43809 96482 417 894 794 1900
1789363425.511862923 43809 96482 417 894 1020 1601
1789363427.537056428 43809 96482 417 894 799 947
1789363429.564720093 43809 96482 417 894 792 800
1789363431.589863824 43809 96482 417 894 846 800
1789363433.616447184 43809 96482 417 894 933 2656
1789363435.642307041 43809 96482 417 894 798 797
1789363437.669387706 43809 96482 417 894 799 2900
1789363439.697487754 43809 96482 417 894 757 3339
1789363441.719551440 43809 96482 417 894 1200 853
1789363443.747879526 43809 96482 417 894 1234 3100
1789363445.775181878 43809 96482 417 894 800 3306
1789363447.803006914 43809 96482 417 894 798 3100
1789363449.828941537 43809 96482 417 894 755 3399
1789363451.852932930 43809 96482 417 894 795 800
1789363453.877059448 43809 96482 417 894 800 800
1789363455.906643770 43809 96482 417 894 2615 3100
1789363457.933619590 43810 96485 417 894 800 800
1789363459.960159539 43810 96485 417 894 2186 3100
1789363461.987388143 43810 96485 417 894 1419 800
1789363464.014073748 43811 96487 417 894 1503 3099
1789363466.040002287 43812 96489 417 894 800 3100
1789363468.065767462 43815 96496 417 894 1582 3397
1789363470.087159832 43815 96496 417 894 1700 800
1789363472.115456927 43815 96496 417 894 798 3100
1789363474.140938464 43816 96499 417 894 3345 3100
1789363476.167124943 43823 96515 417 894 799 800
1789363478.190783682 43827 96522 417 894 1289 3099
1789363480.216452822 43827 96522 417 894 3098 3099
1789363482.242539740 43828 96524 417 894 922 800
1789363484.269000432 43831 96529 417 894 1399 3100
1789363486.294442767 43831 96529 417 894 796 3100
1789363488.323069812 43831 96529 417 894 1100 3099
1789363490.348432460 43838 96542 417 894 849 800
1789363492.372303742 43843 96552 417 894 771 800
1789363494.395904699 43843 96552 417 894 798 3100
1789363496.421700115 43843 96552 417 894 799 3100
1789363498.451271364 43843 96552 417 894 797 3100
1789363500.479786759 43845 96557 417 894 2718 3400
1789363502.507067280 43845 96557 417 894 795 800
1789363504.531360989 43845 96557 417 894 962 800
1789363506.557916125 43845 96557 417 894 1061 800
1789363508.581525148 43845 96557 417 894 751 800
1789363510.610346872 43845 96557 417 894 793 800
1789363512.635239616 43845 96557 417 894 762 800
1789363514.662682760 43845 96557 417 894 800 800
1789363516.691087953 43845 96557 417 894 798 800
1789363518.714662669 43845 96557 417 894 1900 3100
1789363520.741120883 43845 96557 417 894 797 800
1789363522.764840249 43845 96557 417 894 3000 3100
1789363524.791610832 43845 96557 417 894 1376 799
1789363526.818258439 43845 96557 417 894 798 3100
1789363528.841868753 43847 96561 417 894 779 3700
1789363530.869010832 43847 96561 417 894 843 905
1789363532.897823537 43847 96561 417 894 800 800
1789363534.921697072 43848 96563 417 894 3100 800
1789363536.946726706 43848 96563 417 894 832 2094
1789363538.973581579 43848 96563 417 894 2684 800
1789363540.995530712 43848 96563 417 894 771 894
1789363543.020727098 43848 96563 417 894 897 3124
1789363545.044608886 43848 96563 417 894 799 800
1789363547.071666477 43848 96563 417 894 798 800
1789363549.096720404 43848 96563 417 894 759 3100
1789363551.122997748 43848 96563 417 894 787 3099
1789363553.148920543 43848 96563 417 894 3089 3099
1789363555.177399445 43848 96563 417 894 2467 3100
1789363557.204459871 43848 96563 417 894 800 800
1789363559.232388917 43848 96563 417 894 1055 3099
1789363561.257866387 43855 96578 417 894 814 800
1789363563.285563478 43855 96578 417 894 2819 3385
1789363565.313964789 43855 96578 417 894 999 800
1789363567.340212793 43859 96584 417 894 3766 800
1789363569.365101025 43860 96586 417 894 795 3100
1789363571.396608946 43860 96586 417 894 796 3400
1789363573.421799734 43860 96586 417 894 798 800
1789363575.447804111 43860 96586 417 894 795 800
1789363577.472565979 43862 96590 417 894 798 2492
1789363579.498641281 43862 96590 417 894 798 800
1789363581.522327276 43862 96590 417 894 799 800
1789363583.548673653 43862 96590 417 894 1325 800
1789363585.577953875 43862 96590 417 894 798 3283
1789363587.605208743 43862 96590 417 894 799 800
1789363589.630394391 43862 96590 417 894 792 800
1789363591.657869080 43862 96590 417 894 798 800
1789363593.684377059 43862 96590 417 894 796 800
1789363595.710239482 43862 96590 417 894 782 800
1789363597.738354999 43862 96590 417 894 789 800
1789363599.762567979 43862 96590 417 894 900 800
1789363601.787215648 43862 96590 417 894 1110 800
1789363603.814358358 43862 96590 417 894 756 800
1789363605.839186644 43862 96590 417 894 900 800
1789363607.866562084 43862 96590 417 894 800 800
1789363609.891237168 43862 96590 417 894 797 800
1789363611.915165234 43862 96590 417 894 794 800
1789363613.943792968 43862 96590 417 894 2193 1486
1789363615.968387200 43862 96590 417 894 872 3094
1789363617.995264237 43862 96590 417 894 1113 800
1789363620.021385683 43862 96590 417 894 1400 800
1789363622.049086661 43862 96590 417 894 800 800
1789363624.073869274 43862 96590 417 894 908 800
1789363626.101107613 43863 96592 417 894 800 800
1789363628.128909926 43863 96592 417 894 798 800
1789363630.157020707 43863 96592 417 894 855 3482
1789363632.184346654 43865 96596 417 894 2421 1880
1789363634.207731093 43865 96596 417 894 800 800
1789363636.234417240 43866 96598 417 894 799 800
1789363638.260663427 43867 96599 417 894 799 800
1789363640.286433594 43867 96599 417 894 797 800
1789363642.311281635 43867 96599 417 894 768 908
1789363644.335258617 43869 96603 417 894 800 826
1789363646.363843959 43869 96603 417 894 1761 909
1789363648.391227305 43870 96605 417 894 800 800
1789363650.419770748 43873 96610 417 894 798 3099
1789363652.445566814 43873 96610 417 894 796 3100
1789363654.473226331 43875 96615 417 894 800 800
1789363656.499693487 43879 96622 417 894 1590 800
1789363658.526156298 43879 96622 417 894 3171 3400
1789363660.552443136 43879 96622 417 894 2188 3099
1789363662.577245102 43879 96622 417 894 800 800
1789363664.602529630 43886 96635 417 894 782 800
1789363666.626916990 43888 96639 417 894 800 2699
1789363668.651901816 43889 96641 417 894 800 3100
1789363670.679568790 43889 96641 417 894 3401 3112
1789363672.705104606 43889 96641 417 894 3400 3100
1789363674.732478929 43889 96641 417 894 2454 3891
1789363676.758100208 43889 96641 417 894 800 3100
1789363678.783348503 43889 96641 417 894 975 800
1789363680.811896337 43889 96641 417 894 800 800
1789363682.836461641 43889 96641 417 894 2713 1113
1789363684.864753216 43889 96641 417 894 787 2712
1789363686.894292981 43889 96641 417 894 800 800
1789363688.920418874 43889 96641 417 894 3473 800
1789363690.941370292 43889 96641 417 894 781 1700
1789363692.966908455 43889 96641 417 894 868 1774
1789363694.992866267 43889 96641 417 894 1301 800
1789363697.018525485 43889 96641 417 894 797 800
1789363699.043410393 43889 96641 417 894 798 800
1789363701.070126612 43889 96641 417 894 799 800
1789363703.097938756 43889 96641 417 894 942 802
1789363705.120012649 43889 96641 417 894 795 800
1789363707.144124620 43889 96641 417 894 796 800
1789363709.169517516 43889 96641 417 894 800 3100
1789363711.196915946 43889 96641 417 894 3038 800
1789363713.225848635 43889 96641 417 894 799 800
1789363715.248658721 43890 96643 417 894 761 800
1789363717.274643848 43893 96649 417 894 799 800
1789363719.300006749 43893 96649 417 894 799 800
1789363721.325659909 43894 96651 417 894 952 800
1789363723.352630851 43895 96653 417 894 800 800
1789363725.377267570 43896 96655 417 894 1837 800
1789363727.400333072 43896 96655 417 894 800 800
1789363729.425556302 43897 96657 417 894 799 800
1789363731.453034776 43899 96661 417 894 797 800
1789363733.482115845 43906 96675 417 894 798 800
1789363735.510556777 43907 96677 417 894 820 800
1789363737.534232517 43907 96677 417 894 1300 4200
1789363739.559901114 43914 96689 417 894 821 800
1789363741.584839449 43920 96702 417 894 795 800
1789363743.612429730 43920 96702 417 894 797 2498
1789363745.636421908 43920 96702 417 894 797 800
1789363747.660158953 43923 96709 417 894 2206 800
1789363749.685742502 43924 96711 417 894 798 802
1789363751.710043070 43924 96711 417 894 1675 800
1789363753.735784621 43924 96711 417 894 797 800
1789363755.760180390 43924 96711 417 894 800 800
1789363757.785851705 43924 96711 417 894 975 800
1789363759.812585753 43924 96711 417 894 799 800
1789363761.841411981 43924 96711 417 894 916 800
1789363763.868830218 43924 96711 417 894 799 800
1789363765.896017987 43924 96711 417 894 798 800
1789363767.923041865 43924 96711 417 894 762 800
1789363769.947675398 43924 96711 417 894 1124 800
1789363771.971915831 43924 96711 417 894 1040 800
1789363773.997241367 43924 96711 417 894 1529 804
1789363776.025272669 43924 96711 417 894 1608 800
1789363778.050262557 43924 96711 417 894 2442 800
1789363780.078937737 43924 96711 417 894 803 800
1789363782.102069060 43924 96711 417 894 948 800
1789363784.126850422 43924 96711 417 894 798 800
1789363786.154268752 43924 96711 417 894 794 2259
1789363788.180607482 43924 96711 417 894 867 2612
1789363790.210725361 43925 96713 417 894 2727 800
1789363792.234772573 43925 96713 417 894 1325 800
1789363794.258943839 43925 96713 417 894 770 800
1789363796.286217085 43926 96715 417 894 779 799
1789363798.314053492 43928 96720 417 894 1500 800
1789363800.340177716 43929 96722 417 894 859 800
1789363802.370498597 43930 96724 417 894 796 1291
1789363804.396852548 43930 96724 417 894 2913 2900
1789363806.425471143 43930 96724 417 894 800 800
1789363808.453103891 43930 96724 417 894 782 800
1789363810.475940269 43930 96724 417 894 797 3100
1789363812.502895626 43930 96724 417 894 800 3400
1789363814.525186577 43930 96724 417 894 900 800
1789363816.550082439 43933 96729 417 894 842 3099
1789363818.574028708 43933 96729 417 894 768 3100
1789363820.599939025 43935 96732 417 894 778 800
1789363822.625546751 43938 96738 417 894 1191 800
1789363824.651300870 43939 96740 417 894 1515 3399
1789363826.677903065 43939 96740 417 894 799 3307
1789363828.703256280 43939 96740 417 894 760 800
1789363830.729934320 43942 96746 417 894 1700 800
1789363832.754673472 43943 96748 417 894 797 2900
1789363834.781841480 43943 96748 417 894 800 3400
1789363836.807678348 43943 96748 417 894 793 3400
1789363838.833124259 43943 96748 417 894 760 800
1789363840.858423181 43945 96752 417 894 799 3100
1789363842.884601869 43945 96752 417 894 794 800
1789363844.910591457 43945 96752 417 894 760 800
1789363846.937165727 43945 96752 417 894 798 800
1789363848.961780333 43945 96752 417 894 3800 1654
1789363850.986795160 43945 96752 417 894 888 1272
1789363853.010257491 43945 96752 417 894 3490 800
1789363855.037050204 43945 96752 417 894 797 800
1789363857.063940586 43945 96752 417 894 800 800
1789363859.092888905 43945 96752 417 894 800 2100
1789363861.115930453 43945 96752 417 894 831 3100
1789363863.142624052 43945 96752 417 894 800 800
1789363865.163735016 43945 96752 417 894 2500 1079
1789363867.191027580 43946 96754 417 894 800 799
1789363869.214505749 43947 96756 417 894 2716 3100
1789363871.240668331 43948 96758 417 894 977 3100
1789363873.268360321 43949 96760 417 894 797 800
1789363875.296138604 43950 96763 417 894 976 3096
1789363877.322280630 43951 96765 417 894 984 3100
1789363879.349678605 43954 96771 417 894 791 3400
1789363881.375885448 43956 96775 417 894 800 3399
1789363883.402963419 43957 96777 417 894 796 3100
1789363885.427126330 43957 96777 417 894 799 800
1789363887.454284595 43957 96777 417 894 799 800
1789363889.483588952 43957 96777 417 894 761 800
1789363891.507860667 43957 96777 417 894 836 3289
1789363893.531199438 43957 96777 417 894 798 2400
1789363895.556501616 43957 96777 417 894 861 800
1789363897.583643757 43957 96777 417 894 800 800
1789363899.611897335 43962 96787 417 894 800 800
1789363901.636130019 43962 96787 417 894 799 3400
1789363903.664734155 43965 96793 417 894 795 800
1789363905.688737990 43969 96800 417 894 1596 2700
1789363907.713577816 43969 96800 417 894 1805 3099
1789363909.739317014 43969 96800 417 894 2300 3400
1789363911.764089587 43972 96806 417 894 800 800
1789363913.790173911 43977 96816 417 894 800 800
1789363915.814757034 43978 96818 417 894 799 3399
1789363917.842039780 43978 96818 417 894 762 3100
1789363919.867003966 43978 96818 417 894 763 3135
1789363921.893233171 43978 96818 417 894 3022 800
1789363923.919005901 43978 96818 417 894 798 800
1789363925.945862201 43978 96818 417 894 799 800
1789363927.969375326 43978 96818 417 894 1594 1924
1789363929.993477292 43978 96818 417 894 3172 1754
1789363932.017469026 43978 96818 417 894 1097 802
1789363934.042379771 43978 96818 417 894 1796 800
1789363936.066249425 43978 96818 417 894 923 800
1789363938.093552138 43978 96818 417 894 2633 800
1789363940.115578275 43978 96818 417 894 806 800
1789363942.143687206 43978 96818 417 894 796 800
1789363944.168721131 43978 96818 417 894 799 800
1789363946.196331855 43978 96818 417 894 800 1092
1789363948.222648565 43978 96818 417 894 1099 2073
1789363950.247705431 43978 96818 417 894 1781 800
1789363952.271506661 43978 96818 417 894 798 897
1789363954.299634387 43978 96818 417 894 795 2295
1789363956.328881438 43978 96818 417 894 2100 800
1789363958.353538166 43978 96818 417 894 790 3665
1789363960.379505537 43978 96818 417 894 796 994
1789363962.404047872 43978 96818 417 894 797 3171
1789363964.430999920 43978 96818 417 894 800 800
1789363966.458197990 43978 96818 417 894 797 800
1789363968.483111938 43979 96820 417 894 1134 800
1789363970.512002370 43980 96822 417 894 795 800
1789363972.541339133 43980 96822 417 894 1875 800
1789363974.557380697 43980 96822 417 894 797 800
1789363976.584241517 43980 96822 417 894 796 2900
1789363978.612634766 43980 96822 417 894 1225 3099
1789363980.637412368 43980 96822 417 894 799 800
1789363982.664541641 43980 96822 417 894 800 3100
1789363984.690961667 43980 96822 417 894 1724 800
1789363986.719813243 43980 96822 417 894 756 800
1789363988.747980691 43980 96822 417 894 799 3100
1789363990.773290123 43980 96822 417 894 768 3100
1789363992.801478578 43980 96822 417 894 855 800
1789363994.826038926 43980 96822 417 894 799 800
1789363996.851955359 43980 96822 417 894 3067 3100
1789363998.877183248 43980 96822 417 894 800 2999
1789364000.902266227 43980 96822 417 894 800 3100
1789364002.932771029 43980 96822 417 894 795 3100
1789364004.957873888 43980 96822 417 894 800 3100
1789364006.985294119 43980 96822 417 894 2586 800
1789364009.006836195 43980 96822 417 894 1268 800
1789364011.033821940 43980 96822 417 894 1161 818
1789364013.063578283 43980 96822 417 894 777 800
1789364015.092681598 43980 96822 417 894 798 800
1789364017.118736797 43980 96822 417 894 798 800
1789364019.145316530 43980 96822 417 894 997 1018
1789364021.172216484 43980 96822 417 894 794 800
